timestamp,site,LAeq_dB,LAmax_dB,quality_flag
2026-01-01 17:13:00,P1,60.7,62.8,OK
2026-01-01 17:14:00,P1,59.2,67.0,OK
2026-01-01 17:15:00,P1,60.0,65.5,OK
2026-01-01 17:16:00,P1,64.5,71.2,OK
2026-01-01 17:17:00,P1,63.6,67.9,OK
2026-01-01 17:18:00,P1,67.1,69.1,OK
2026-01-01 17:19:00,P1,68.3,73.3,OK
2026-01-01 17:20:00,P1,67.2,72.3,OK
2026-01-01 17:21:00,P1,71.5,76.2,OK
2026-01-01 17:22:00,P1,,,MISSING
2026-01-01 17:23:00,P1,60.0,63.5,OK
2026-01-01 17:24:00,P1,58.7,63.9,OK
2026-01-01 17:25:00,P1,58.5,62.8,OK
2026-01-01 17:26:00,P1,59.0,66.8,OK
2026-01-01 17:27:00,P1,60.6,63.7,OK
2026-01-01 17:28:00,P1,58.4,62.3,OK
2026-01-01 17:29:00,P1,60.4,64.2,OK
2026-01-01 17:30:00,P1,57.9,63.2,OK
2026-01-01 17:31:00,P1,59.4,64.4,OK
2026-01-01 17:32:00,P1,59.9,65.8,OK
2026-01-01 17:33:00,P1,63.4,71.1,OK
2026-01-01 17:34:00,P1,57.6,61.3,OK
2026-01-01 17:35:00,P1,61.9,68.0,OK
2026-01-01 17:36:00,P1,64.0,66.2,OK
2026-01-01 17:37:00,P1,66.3,69.9,OK
2026-01-01 17:38:00,P1,67.8,72.6,OK
2026-01-01 17:39:00,P1,70.2,72.4,OK
2026-01-01 17:40:00,P1,71.2,76.9,OK
2026-01-01 17:41:00,P1,75.5,81.6,OK
2026-01-01 17:42:00,P1,58.9,65.4,OK
2026-01-01 17:43:00,P1,61.2,66.3,OK
2026-01-01 17:44:00,P1,58.6,64.2,OK
2026-01-01 17:45:00,P1,59.4,63.8,OK
2026-01-01 17:46:00,P1,57.9,60.1,OK
2026-01-01 17:47:00,P1,60.2,62.8,OK
2026-01-01 17:48:00,P1,61.6,67.6,OK
2026-01-01 17:49:00,P1,59.3,67.3,OK
2026-01-01 17:50:00,P1,59.1,61.2,OK
2026-01-01 17:51:00,P1,57.7,63.1,OK
2026-01-01 17:52:00,P1,59.0,65.6,OK
2026-01-01 17:53:00,P1,,,MISSING
2026-01-01 17:54:00,P1,58.0,63.3,OK
2026-01-01 17:55:00,P1,59.7,65.4,OK
2026-01-01 17:56:00,P1,61.3,67.5,OK
2026-01-01 17:57:00,P1,63.5,70.7,OK
2026-01-01 17:58:00,P1,58.4,61.1,OK
2026-01-01 17:59:00,P1,61.4,69.0,OK
2026-01-01 18:00:00,P1,59.6,61.8,OK
2026-01-01 18:01:00,P1,59.0,66.0,OK
2026-01-01 18:02:00,P1,59.9,62.3,OK
2026-01-01 18:03:00,P1,59.3,62.4,OK
2026-01-01 18:04:00,P1,59.3,61.4,OK
2026-01-01 18:05:00,P1,58.5,63.2,OK
2026-01-01 18:06:00,P1,57.0,61.0,OK
2026-01-01 18:07:00,P1,56.8,59.8,OK
2026-01-01 18:08:00,P1,60.1,64.8,OK
2026-01-01 18:09:00,P1,58.7,63.1,OK
2026-01-01 18:10:00,P1,58.2,64.8,OK
2026-01-01 18:11:00,P1,59.0,66.4,OK
2026-01-01 18:12:00,P1,60.2,66.1,OK
2026-01-01 18:13:00,P1,59.3,62.0,OK
2026-01-01 18:14:00,P1,58.0,61.8,OK
2026-01-01 18:15:00,P1,60.8,68.3,OK
2026-01-01 18:16:00,P1,61.3,63.8,OK
2026-01-01 18:17:00,P1,59.7,64.1,OK
2026-01-01 18:18:00,P1,60.4,68.0,OK
2026-01-01 18:19:00,P1,60.7,68.4,OK
2026-01-01 18:20:00,P1,60.6,65.0,OK
2026-01-01 18:21:00,P1,59.8,65.8,OK
2026-01-01 18:22:00,P1,59.7,64.5,OK
2026-01-01 18:23:00,P1,59.6,66.1,OK
2026-01-01 18:24:00,P1,57.1,59.3,OK
2026-01-01 18:25:00,P1,59.8,62.7,OK
2026-01-01 18:26:00,P1,56.7,62.4,OK
2026-01-01 18:27:00,P1,57.5,60.9,OK
2026-01-01 18:28:00,P1,60.6,66.6,OK
2026-01-01 18:29:00,P1,59.9,64.0,OK
2026-01-01 18:30:00,P1,60.9,68.2,OK
2026-01-01 18:31:00,P1,58.2,65.1,OK
2026-01-01 18:32:00,P1,56.9,61.8,OK
2026-01-01 18:33:00,P1,58.2,64.9,OK
2026-01-01 18:34:00,P1,58.7,62.3,OK
2026-01-01 18:35:00,P1,58.7,63.6,OK
2026-01-01 18:36:00,P1,60.2,63.4,OK
2026-01-01 18:37:00,P1,58.0,65.1,OK
2026-01-01 18:38:00,P1,59.0,66.0,OK
2026-01-01 18:39:00,P1,57.0,64.4,OK
2026-01-01 18:40:00,P1,59.1,66.4,OK
2026-01-01 18:41:00,P1,58.4,66.2,OK
2026-01-01 18:42:00,P1,57.3,60.6,OK
2026-01-01 18:43:00,P1,58.0,65.6,OK
2026-01-01 18:44:00,P1,58.1,63.5,OK
2026-01-01 18:45:00,P1,57.9,62.5,OK
2026-01-01 18:46:00,P1,61.0,66.3,OK
2026-01-01 18:47:00,P1,58.1,62.2,OK
2026-01-01 18:48:00,P1,57.9,61.6,OK
2026-01-01 18:49:00,P1,55.1,58.5,OK
2026-01-01 18:50:00,P1,56.9,59.4,OK
2026-01-01 18:51:00,P1,,,MISSING
2026-01-01 18:52:00,P1,57.2,64.5,OK
2026-01-01 18:53:00,P1,60.2,66.0,OK
2026-01-01 18:54:00,P1,57.9,63.0,OK
2026-01-01 18:55:00,P1,60.0,64.6,OK
2026-01-01 18:56:00,P1,58.2,63.0,OK
2026-01-01 18:57:00,P1,58.1,61.4,OK
2026-01-01 18:58:00,P1,57.9,64.8,OK
2026-01-01 18:59:00,P1,58.0,61.2,OK
2026-01-01 19:00:00,P1,60.6,66.9,OK
2026-01-01 19:01:00,P1,54.5,61.1,OK
2026-01-01 19:02:00,P1,55.0,60.4,OK
2026-01-01 19:03:00,P1,57.1,64.3,OK
2026-01-01 19:04:00,P1,57.9,61.7,OK
2026-01-01 19:05:00,P1,58.9,66.2,OK
2026-01-01 19:06:00,P1,58.6,64.9,OK
2026-01-01 19:07:00,P1,57.3,64.1,OK
2026-01-01 19:08:00,P1,59.3,65.3,OK
2026-01-01 19:09:00,P1,59.3,66.4,OK
2026-01-01 19:10:00,P1,58.0,66.0,OK
2026-01-01 19:11:00,P1,59.2,63.7,OK
2026-01-01 19:12:00,P1,58.1,65.0,OK
2026-01-01 19:13:00,P1,56.9,63.3,OK
2026-01-01 19:14:00,P1,58.7,63.4,OK
2026-01-01 19:15:00,P1,57.8,65.4,OK
2026-01-01 19:16:00,P1,57.6,62.0,OK
2026-01-01 19:17:00,P1,59.8,65.2,OK
2026-01-01 19:18:00,P1,53.9,56.5,OK
2026-01-01 19:19:00,P1,55.4,58.8,OK
2026-01-01 19:20:00,P1,55.8,62.8,OK
2026-01-01 19:21:00,P1,57.0,61.3,OK
2026-01-01 19:22:00,P1,57.1,61.5,OK
2026-01-01 19:23:00,P1,55.2,58.7,OK
2026-01-01 19:24:00,P1,56.0,60.9,OK
2026-01-01 19:25:00,P1,56.1,63.0,OK
2026-01-01 19:26:00,P1,61.1,68.4,OK
2026-01-01 19:27:00,P1,60.1,62.5,OK
2026-01-01 19:28:00,P1,56.7,62.2,OK
2026-01-01 19:29:00,P1,56.8,61.6,OK
2026-01-01 19:30:00,P1,55.6,61.3,OK
2026-01-01 19:31:00,P1,54.4,59.1,OK
2026-01-01 19:32:00,P1,57.1,61.5,OK
2026-01-01 19:33:00,P1,55.7,60.6,OK
2026-01-01 19:34:00,P1,57.1,62.6,OK
2026-01-01 19:35:00,P1,54.8,59.8,OK
2026-01-01 19:36:00,P1,56.0,60.8,OK
2026-01-01 19:37:00,P1,57.3,64.3,OK
2026-01-01 19:38:00,P1,57.7,64.1,OK
2026-01-01 19:39:00,P1,57.7,61.8,OK
2026-01-01 19:40:00,P1,55.1,61.9,OK
2026-01-01 19:41:00,P1,58.3,65.4,OK
2026-01-01 19:42:00,P1,55.8,58.7,OK
2026-01-01 19:43:00,P1,57.9,63.4,OK
2026-01-01 19:44:00,P1,56.9,60.6,OK
2026-01-01 19:45:00,P1,,,MISSING
2026-01-01 19:46:00,P1,56.4,59.9,OK
2026-01-01 19:47:00,P1,57.4,63.5,OK
2026-01-01 19:48:00,P1,57.8,61.3,OK
2026-01-01 19:49:00,P1,56.6,61.7,OK
2026-01-01 19:50:00,P1,59.1,66.8,OK
2026-01-01 19:51:00,P1,58.3,62.6,OK
2026-01-01 19:52:00,P1,56.4,63.6,OK
2026-01-01 19:53:00,P1,57.9,65.8,OK
2026-01-01 19:54:00,P1,59.6,66.9,OK
2026-01-01 19:55:00,P1,59.6,62.6,OK
2026-01-01 19:56:00,P1,54.8,61.7,OK
2026-01-01 19:57:00,P1,55.2,57.4,OK
2026-01-01 19:58:00,P1,58.8,63.2,OK
2026-01-01 19:59:00,P1,55.0,62.2,OK
2026-01-01 20:00:00,P1,54.6,60.7,OK
2026-01-01 20:01:00,P1,55.8,61.0,OK
2026-01-01 20:02:00,P1,57.1,61.5,OK
2026-01-01 20:03:00,P1,56.3,63.2,OK
2026-01-01 20:04:00,P1,55.5,61.7,OK
2026-01-01 20:05:00,P1,55.4,60.2,OK
2026-01-01 20:06:00,P1,55.3,62.7,OK
2026-01-01 20:07:00,P1,55.1,58.4,OK
2026-01-01 20:08:00,P1,59.8,62.8,OK
2026-01-01 20:09:00,P1,56.8,62.6,OK
2026-01-01 20:10:00,P1,57.6,65.5,OK
2026-01-01 20:11:00,P1,55.5,59.0,OK
2026-01-01 20:12:00,P1,56.0,59.5,OK
2026-01-01 20:13:00,P1,55.2,58.0,OK
2026-01-01 20:14:00,P1,52.2,59.4,OK
2026-01-01 20:15:00,P1,80.5,73.4,OUTLIER
2026-01-01 20:16:00,P1,53.4,58.4,OK
2026-01-01 20:17:00,P1,52.7,60.7,OK
2026-01-01 20:18:00,P1,54.3,56.4,OK
2026-01-01 20:19:00,P1,58.1,63.4,OK
2026-01-01 20:20:00,P1,56.0,61.0,OK
2026-01-01 20:21:00,P1,58.0,64.8,OK
2026-01-01 20:22:00,P1,56.6,60.7,OK
2026-01-01 20:23:00,P1,57.1,61.6,OK
2026-01-01 20:24:00,P1,54.6,57.6,OK
2026-01-01 20:25:00,P1,56.7,63.1,OK
2026-01-01 20:26:00,P1,57.0,63.7,OK
2026-01-01 20:27:00,P1,55.0,57.8,OK
2026-01-01 20:28:00,P1,56.7,61.0,OK
2026-01-01 20:29:00,P1,56.7,64.0,OK
2026-01-01 20:30:00,P1,55.0,57.0,OK
2026-01-01 20:31:00,P1,54.1,57.9,OK
2026-01-01 20:32:00,P1,54.0,59.3,OK
2026-01-01 20:33:00,P1,55.8,59.8,OK
2026-01-01 20:34:00,P1,56.2,59.8,OK
2026-01-01 20:35:00,P1,54.5,59.2,OK
2026-01-01 20:36:00,P1,55.7,58.8,OK
2026-01-01 20:37:00,P1,56.5,61.6,OK
2026-01-01 20:38:00,P1,56.5,62.7,OK
2026-01-01 20:39:00,P1,57.9,63.3,OK
2026-01-01 20:40:00,P1,57.4,60.0,OK
2026-01-01 20:41:00,P1,54.0,61.1,OK
2026-01-01 20:42:00,P1,58.0,61.0,OK
2026-01-01 20:43:00,P1,54.6,61.2,OK
2026-01-01 20:44:00,P1,57.0,61.1,OK
2026-01-01 20:45:00,P1,55.5,62.2,OK
2026-01-01 20:46:00,P1,54.7,58.0,OK
2026-01-01 20:47:00,P1,52.6,55.7,OK
2026-01-01 20:48:00,P1,55.1,60.0,OK
2026-01-01 20:49:00,P1,52.9,55.1,OK
2026-01-01 20:50:00,P1,56.7,60.1,OK
2026-01-01 20:51:00,P1,57.5,63.9,OK
2026-01-01 20:52:00,P1,54.0,61.0,OK
2026-01-01 20:53:00,P1,55.6,58.1,OK
2026-01-01 20:54:00,P1,54.1,61.4,OK
2026-01-01 20:55:00,P1,54.2,61.0,OK
2026-01-01 20:56:00,P1,56.3,63.5,OK
2026-01-01 20:57:00,P1,55.0,61.2,OK
2026-01-01 20:58:00,P1,57.7,63.7,OK
2026-01-01 20:59:00,P1,54.3,59.5,OK
2026-01-01 21:00:00,P1,56.5,62.4,OK
2026-01-01 21:01:00,P1,55.1,62.6,OK
2026-01-01 21:02:00,P1,56.1,58.7,OK
2026-01-01 21:03:00,P1,54.3,58.1,OK
2026-01-01 21:04:00,P1,54.8,57.3,OK
2026-01-01 21:05:00,P1,54.7,62.4,OK
2026-01-01 21:06:00,P1,53.6,58.3,OK
2026-01-01 21:07:00,P1,55.8,61.9,OK
2026-01-01 21:08:00,P1,55.8,62.8,OK
2026-01-01 21:09:00,P1,55.7,63.6,OK
2026-01-01 21:10:00,P1,57.0,60.0,OK
2026-01-01 21:11:00,P1,56.9,63.7,OK
2026-01-01 21:12:00,P1,54.1,61.4,OK
2026-01-01 21:13:00,P1,55.2,57.5,OK
2026-01-01 21:14:00,P1,53.7,60.2,OK
2026-01-01 21:15:00,P1,54.6,58.8,OK
2026-01-01 21:16:00,P1,53.7,59.6,OK
2026-01-01 21:17:00,P1,57.0,62.1,OK
2026-01-01 21:18:00,P1,55.1,58.6,OK
2026-01-01 21:19:00,P1,54.2,57.0,OK
2026-01-01 21:20:00,P1,56.3,59.0,OK
2026-01-01 21:21:00,P1,51.2,53.8,OK
2026-01-01 21:22:00,P1,51.4,57.2,OK
2026-01-01 21:23:00,P1,55.6,59.7,OK
2026-01-01 21:24:00,P1,54.5,57.8,OK
2026-01-01 21:25:00,P1,54.7,60.9,OK
2026-01-01 21:26:00,P1,52.3,58.5,OK
2026-01-01 21:27:00,P1,54.3,59.5,OK
2026-01-01 21:28:00,P1,57.3,64.9,OK
2026-01-01 21:29:00,P1,55.5,59.8,OK
2026-01-01 21:30:00,P1,54.5,61.5,OK
2026-01-01 21:31:00,P1,53.5,56.0,OK
2026-01-01 21:32:00,P1,53.6,60.0,OK
2026-01-01 21:33:00,P1,50.9,58.9,OK
2026-01-01 21:34:00,P1,54.5,61.6,OK
2026-01-01 21:35:00,P1,55.4,60.8,OK
2026-01-01 21:36:00,P1,51.7,57.5,OK
2026-01-01 21:37:00,P1,53.0,57.2,OK
2026-01-01 21:38:00,P1,52.3,58.4,OK
2026-01-01 21:39:00,P1,52.5,59.2,OK
2026-01-01 21:40:00,P1,54.0,62.0,OK
2026-01-01 21:41:00,P1,50.8,55.8,OK
2026-01-01 21:42:00,P1,54.8,57.2,OK
2026-01-01 21:43:00,P1,55.0,60.6,OK
2026-01-01 21:44:00,P1,53.5,56.2,OK
2026-01-01 21:45:00,P1,50.1,53.6,OK
2026-01-01 21:46:00,P1,52.3,56.3,OK
2026-01-01 21:47:00,P1,55.6,62.0,OK
2026-01-01 21:48:00,P1,49.6,52.7,OK
2026-01-01 21:49:00,P1,53.2,56.2,OK
2026-01-01 21:50:00,P1,51.9,54.2,OK
2026-01-01 21:51:00,P1,54.9,62.1,OK
2026-01-01 21:52:00,P1,52.6,58.8,OK
2026-01-01 21:53:00,P1,54.2,56.5,OK
2026-01-01 21:54:00,P1,54.4,56.6,OK
2026-01-01 21:55:00,P1,56.3,61.7,OK
2026-01-01 21:56:00,P1,53.2,56.9,OK
2026-01-01 21:57:00,P1,54.1,59.7,OK
2026-01-01 21:58:00,P1,51.3,55.9,OK
2026-01-01 21:59:00,P1,55.3,62.8,OK
2026-01-01 22:00:00,P1,52.3,56.0,OK
2026-01-01 22:01:00,P1,52.6,58.7,OK
2026-01-01 22:02:00,P1,53.4,55.7,OK
2026-01-01 22:03:00,P1,51.0,58.8,OK
2026-01-01 22:04:00,P1,53.7,61.6,OK
2026-01-01 22:05:00,P1,54.8,61.2,OK
2026-01-01 22:06:00,P1,53.7,58.5,OK
2026-01-01 22:07:00,P1,56.2,59.5,OK
2026-01-01 22:08:00,P1,61.5,68.4,OK
2026-01-01 22:09:00,P1,65.9,72.3,OK
2026-01-01 22:10:00,P1,65.0,68.4,OK
2026-01-01 22:11:00,P1,69.3,74.0,OK
2026-01-01 22:12:00,P1,54.5,59.2,OK
2026-01-01 22:13:00,P1,53.5,60.5,OK
2026-01-01 22:14:00,P1,53.7,59.8,OK
2026-01-01 22:15:00,P1,55.9,61.7,OK
2026-01-01 22:16:00,P1,53.7,59.6,OK
2026-01-01 22:17:00,P1,54.0,57.6,OK
2026-01-01 22:18:00,P1,57.1,61.3,OK
2026-01-01 22:19:00,P1,52.7,54.9,OK
2026-01-01 22:20:00,P1,74.5,77.7,OUTLIER
2026-01-01 22:21:00,P1,53.6,58.2,OK
2026-01-01 22:22:00,P1,53.6,58.2,OK
2026-01-01 22:23:00,P1,52.1,55.6,OK
2026-01-01 22:24:00,P1,51.3,54.6,OK
2026-01-01 22:25:00,P1,56.3,61.8,OK
2026-01-01 22:26:00,P1,53.3,56.7,OK
2026-01-01 22:27:00,P1,51.7,54.1,OK
2026-01-01 22:28:00,P1,54.1,60.7,OK
2026-01-01 22:29:00,P1,52.6,56.8,OK
2026-01-01 22:30:00,P1,52.3,56.6,OK
2026-01-01 22:31:00,P1,53.5,58.1,OK
2026-01-01 22:32:00,P1,50.7,57.6,OK
2026-01-01 22:33:00,P1,53.2,57.1,OK
2026-01-01 22:34:00,P1,55.5,62.0,OK
2026-01-01 22:35:00,P1,53.3,60.9,OK
2026-01-01 22:36:00,P1,52.0,58.0,OK
2026-01-01 22:37:00,P1,51.8,56.4,OK
2026-01-01 22:38:00,P1,51.9,58.4,OK
2026-01-01 22:39:00,P1,52.1,56.9,OK
2026-01-01 22:40:00,P1,51.9,56.4,OK
2026-01-01 22:41:00,P1,53.8,59.0,OK
2026-01-01 22:42:00,P1,49.8,53.7,OK
2026-01-01 22:43:00,P1,53.7,56.3,OK
2026-01-01 22:44:00,P1,51.8,56.3,OK
2026-01-01 22:45:00,P1,52.9,55.7,OK
2026-01-01 22:46:00,P1,50.6,55.1,OK
2026-01-01 22:47:00,P1,54.3,59.6,OK
2026-01-01 22:48:00,P1,54.1,61.7,OK
2026-01-01 22:49:00,P1,53.7,55.9,OK
2026-01-01 22:50:00,P1,50.0,55.7,OK
2026-01-01 22:51:00,P1,53.4,58.2,OK
2026-01-01 22:52:00,P1,52.8,54.9,OK
2026-01-01 22:53:00,P1,49.8,53.2,OK
2026-01-01 22:54:00,P1,76.9,68.6,OUTLIER
2026-01-01 22:55:00,P1,52.7,56.0,OK
2026-01-01 22:56:00,P1,52.9,56.6,OK
2026-01-01 22:57:00,P1,52.3,56.7,OK
2026-01-01 22:58:00,P1,52.5,57.7,OK
2026-01-01 22:59:00,P1,54.2,56.2,OK
2026-01-01 23:00:00,P1,53.8,56.8,OK
2026-01-01 23:01:00,P1,47.7,50.2,OK
2026-01-01 23:02:00,P1,51.5,56.8,OK
2026-01-01 23:03:00,P1,51.7,55.7,OK
2026-01-01 23:04:00,P1,49.3,54.6,OK
2026-01-01 23:05:00,P1,52.0,55.4,OK
2026-01-01 23:06:00,P1,53.7,55.9,OK
2026-01-01 23:07:00,P1,50.2,57.9,OK
2026-01-01 23:08:00,P1,52.3,55.0,OK
2026-01-01 23:09:00,P1,50.4,53.2,OK
2026-01-01 23:10:00,P1,50.8,53.6,OK
2026-01-01 23:11:00,P1,54.0,61.9,OK
2026-01-01 23:12:00,P1,50.9,56.6,OK
2026-01-01 23:13:00,P1,52.4,58.1,OK
2026-01-01 23:14:00,P1,48.9,56.8,OK
2026-01-01 23:15:00,P1,54.5,57.0,OK
2026-01-01 23:16:00,P1,52.5,60.4,OK
2026-01-01 23:17:00,P1,51.3,54.6,OK
2026-01-01 23:18:00,P1,52.5,58.2,OK
2026-01-01 23:19:00,P1,49.5,54.0,OK
2026-01-01 23:20:00,P1,53.3,57.6,OK
2026-01-01 23:21:00,P1,54.6,62.2,OK
2026-01-01 23:22:00,P1,57.5,60.3,OK
2026-01-01 23:23:00,P1,59.7,67.7,OK
2026-01-01 23:24:00,P1,62.3,66.6,OK
2026-01-01 23:25:00,P1,52.5,58.4,OK
2026-01-01 23:26:00,P1,51.8,59.6,OK
2026-01-01 23:27:00,P1,52.4,54.7,OK
2026-01-01 23:28:00,P1,51.4,58.9,OK
2026-01-01 23:29:00,P1,52.1,57.5,OK
2026-01-01 23:30:00,P1,50.7,56.9,OK
2026-01-01 23:31:00,P1,54.7,57.6,OK
2026-01-01 23:32:00,P1,49.0,54.2,OK
2026-01-01 23:33:00,P1,53.2,59.2,OK
2026-01-01 23:34:00,P1,53.3,58.1,OK
2026-01-01 23:35:00,P1,50.0,52.9,OK
2026-01-01 23:36:00,P1,54.6,58.0,OK
2026-01-01 23:37:00,P1,52.7,59.8,OK
2026-01-01 23:38:00,P1,52.6,54.8,OK
2026-01-01 23:39:00,P1,51.2,57.5,OK
2026-01-01 23:40:00,P1,50.8,58.8,OK
2026-01-01 23:41:00,P1,50.8,52.9,OK
2026-01-01 23:42:00,P1,51.7,54.7,OK
2026-01-01 23:43:00,P1,53.2,59.2,OK
2026-01-01 23:44:00,P1,51.3,53.7,OK
2026-01-01 23:45:00,P1,49.7,55.2,OK
2026-01-01 23:46:00,P1,52.3,58.4,OK
2026-01-01 23:47:00,P1,52.4,57.9,OK
2026-01-01 23:48:00,P1,52.0,56.2,OK
2026-01-01 23:49:00,P1,52.1,58.3,OK
2026-01-01 23:50:00,P1,50.5,56.1,OK
2026-01-01 23:51:00,P1,49.5,52.8,OK
2026-01-01 23:52:00,P1,49.6,55.0,OK
2026-01-01 23:53:00,P1,48.4,55.7,OK
2026-01-01 23:54:00,P1,51.2,57.2,OK
2026-01-01 23:55:00,P1,50.7,55.6,OK
2026-01-01 23:56:00,P1,50.2,54.1,OK
2026-01-01 23:57:00,P1,46.4,48.9,OK
2026-01-01 23:58:00,P1,48.9,52.4,OK
2026-01-01 23:59:00,P1,52.5,54.5,OK
2026-01-01 00:00:00,P2,43.1,45.4,OK
2026-01-01 00:01:00,P2,48.3,52.2,OK
2026-01-01 00:02:00,P2,51.6,56.8,OK
2026-01-01 00:03:00,P2,45.4,49.5,OK
2026-01-01 00:04:00,P2,47.3,52.2,OK
2026-01-01 00:05:00,P2,47.7,51.2,OK
2026-01-01 00:06:00,P2,47.0,49.7,OK
2026-01-01 00:07:00,P2,49.2,51.4,OK
2026-01-01 00:08:00,P2,48.3,51.3,OK
2026-01-01 00:09:00,P2,47.8,55.5,OK
2026-01-01 00:10:00,P2,48.8,54.2,OK
2026-01-01 00:11:00,P2,47.6,52.5,OK
2026-01-01 00:12:00,P2,52.3,56.6,OK
2026-01-01 00:13:00,P2,47.8,54.0,OK
2026-01-01 00:14:00,P2,47.8,50.6,OK
2026-01-01 00:15:00,P2,44.9,48.6,OK
2026-01-01 00:16:00,P2,46.7,52.6,OK
2026-01-01 00:17:00,P2,49.2,54.1,OK
2026-01-01 00:18:00,P2,45.4,52.1,OK
2026-01-01 00:19:00,P2,44.2,51.6,OK
2026-01-01 00:20:00,P2,47.5,54.4,OK
2026-01-01 00:21:00,P2,49.4,52.5,OK
2026-01-01 00:22:00,P2,47.4,50.0,OK
2026-01-01 00:23:00,P2,46.8,49.9,OK
2026-01-01 00:24:00,P2,44.5,51.3,OK
2026-01-01 00:25:00,P2,48.0,55.5,OK
2026-01-01 00:26:00,P2,48.3,55.8,OK
2026-01-01 00:27:00,P2,44.6,48.4,OK
2026-01-01 00:28:00,P2,49.0,56.0,OK
2026-01-01 00:29:00,P2,48.4,53.6,OK
2026-01-01 00:30:00,P2,48.9,55.9,OK
2026-01-01 00:31:00,P2,48.1,53.4,OK
2026-01-01 00:32:00,P2,48.2,51.1,OK
2026-01-01 00:33:00,P2,48.0,50.4,OK
2026-01-01 00:34:00,P2,48.5,56.2,OK
2026-01-01 00:35:00,P2,44.4,49.0,OK
2026-01-01 00:36:00,P2,44.9,49.0,OK
2026-01-01 00:37:00,P2,46.0,50.2,OK
2026-01-01 00:38:00,P2,46.9,51.2,OK
2026-01-01 00:39:00,P2,47.7,55.4,OK
2026-01-01 00:40:00,P2,47.6,49.9,OK
2026-01-01 00:41:00,P2,48.7,51.5,OK
2026-01-01 00:42:00,P2,48.8,55.5,OK
2026-01-01 00:43:00,P2,45.7,51.0,OK
2026-01-01 00:44:00,P2,47.4,50.2,OK
2026-01-01 00:45:00,P2,45.7,47.9,OK
2026-01-01 00:46:00,P2,46.7,50.1,OK
2026-01-01 00:47:00,P2,47.5,51.0,OK
2026-01-01 00:48:00,P2,41.9,43.9,OK
2026-01-01 00:49:00,P2,50.6,53.9,OK
2026-01-01 00:50:00,P2,47.8,54.2,OK
2026-01-01 00:51:00,P2,46.0,53.2,OK
2026-01-01 00:52:00,P2,49.8,57.2,OK
2026-01-01 00:53:00,P2,46.4,50.7,OK
2026-01-01 00:54:00,P2,47.1,51.0,OK
2026-01-01 00:55:00,P2,46.1,54.1,OK
2026-01-01 00:56:00,P2,49.3,56.0,OK
2026-01-01 00:57:00,P2,46.7,51.9,OK
2026-01-01 00:58:00,P2,47.1,50.6,OK
2026-01-01 00:59:00,P2,48.6,52.6,OK
2026-01-01 01:00:00,P2,47.7,52.8,OK
2026-01-01 01:01:00,P2,46.7,52.0,OK
2026-01-01 01:02:00,P2,48.4,50.5,OK
2026-01-01 01:03:00,P2,50.6,58.3,OK
2026-01-01 01:04:00,P2,,,MISSING
2026-01-01 01:05:00,P2,46.9,52.4,OK
2026-01-01 01:06:00,P2,47.0,50.3,OK
2026-01-01 01:07:00,P2,48.7,55.3,OK
2026-01-01 01:08:00,P2,45.8,52.2,OK
2026-01-01 01:09:00,P2,46.3,48.8,OK
2026-01-01 01:10:00,P2,44.4,49.9,OK
2026-01-01 01:11:00,P2,44.9,50.8,OK
2026-01-01 01:12:00,P2,,,MISSING
2026-01-01 01:13:00,P2,46.6,49.8,OK
2026-01-01 01:14:00,P2,49.3,56.5,OK
2026-01-01 01:15:00,P2,47.4,52.2,OK
2026-01-01 01:16:00,P2,45.2,47.8,OK
2026-01-01 01:17:00,P2,45.5,48.1,OK
2026-01-01 01:18:00,P2,48.6,51.8,OK
2026-01-01 01:19:00,P2,48.3,52.0,OK
2026-01-01 01:20:00,P2,46.6,51.6,OK
2026-01-01 01:21:00,P2,45.9,52.4,OK
2026-01-01 01:22:00,P2,48.2,51.3,OK
2026-01-01 01:23:00,P2,45.0,53.0,OK
2026-01-01 01:24:00,P2,47.1,50.1,OK
2026-01-01 01:25:00,P2,49.9,55.5,OK
2026-01-01 01:26:00,P2,46.8,54.4,OK
2026-01-01 01:27:00,P2,45.3,52.3,OK
2026-01-01 01:28:00,P2,47.1,53.0,OK
2026-01-01 01:29:00,P2,45.8,52.1,OK
2026-01-01 01:30:00,P2,44.4,47.2,OK
2026-01-01 01:31:00,P2,47.5,49.6,OK
2026-01-01 01:32:00,P2,48.1,52.7,OK
2026-01-01 01:33:00,P2,46.0,48.5,OK
2026-01-01 01:34:00,P2,45.9,50.0,OK
2026-01-01 01:35:00,P2,45.0,48.3,OK
2026-01-01 01:36:00,P2,46.2,53.7,OK
2026-01-01 01:37:00,P2,45.5,52.8,OK
2026-01-01 01:38:00,P2,44.9,51.8,OK
2026-01-01 01:39:00,P2,49.2,55.5,OK
2026-01-01 01:40:00,P2,47.1,50.0,OK
2026-01-01 01:41:00,P2,47.2,49.5,OK
2026-01-01 01:42:00,P2,47.7,53.6,OK
2026-01-01 01:43:00,P2,47.5,53.3,OK
2026-01-01 01:44:00,P2,45.7,49.9,OK
2026-01-01 01:45:00,P2,46.7,51.6,OK
2026-01-01 01:46:00,P2,45.9,50.8,OK
2026-01-01 01:47:00,P2,47.0,50.4,OK
2026-01-01 01:48:00,P2,46.8,50.7,OK
2026-01-01 01:49:00,P2,45.7,50.2,OK
